tenure,deposit,turnover,withdrawal,deposit_next
801,2109.31,21680.59,1335.85,2532.8
4369,1587.06,4516,755.43,173.32
2261,4673.86,39640.01,3674.28,1370.09
1835,11949.86,107848.82,8925.91,947.8
3357,4202.87,19658.09,1908.23,66.51
1025,1031.39,2433.44,0,478.3
146,286.17,345.58,0,1135.51
4245,7123.46,103263.42,2036.5,267.97
1346,8649.1,25254.04,4508.29,1744.12
61,416.59,1422.36,0,829.65
3814,1304.42,6013.23,568.85,0
387,10850.86,37786.91,10277.96,786.02
905,463.94,464.22,0,1296.33
497,948.96,12966.65,0,707.66
1492,2012.83,7914.31,2999.95,484.16
10,57.01,162.48,0,34.67
6923,334878.29,2190697.18,227895.66,2985.4
1526,32619.08,167366.72,24404.69,4431.32
372,1770.55,4427.18,3913.71,477.89
4435,185045.19,2319448.71,83593.29,788.93
304,5582.53,101738.15,0,0
107,186.65,1210.57,46.95,119.18
4437,1272.22,69069.63,1254.82,0
718,1916.13,8687.11,222.3,115.06
32,308.14,1980.97,546.78,0
2310,3333,11783.24,1663.94,0
2446,1680.34,36077.3,3186.79,0
1551,14689.22,54461.47,14967.59,2158.24
2239,108735.45,556920.5,77437.23,2336.4
15,399.59,1592.16,260.77,0
10,140.84,1466.41,258.13,70.4
942,21214.74,134381.92,21826.81,1030.86
3293,11785.05,105687.26,0,0
1137,14871.64,177538.26,19626.07,228.39
163,510.42,1816.77,630.06,116.08
1694,10675.92,35594.04,6814.71,117.1
2254,100861.45,1022879.19,34721.06,946.8
6711,39061.2,212392.38,57580.19,1264.34
2305,6056,19279.83,2796.96,200.47
4179,13901.45,47622.19,13920.32,1153.21
2405,2130.42,6139.19,5472.94,1155.81
2463,2041.76,15694.15,757.83,22.82
73,592.8,2932,546.74,1465.32
117,461.77,1334.23,347.06,0
2057,8497.41,54600.34,1838.95,0
37,4326.39,23377.04,859.49,0
207,4606.49,23473.8,1090.48,804.21
4669,526.01,4394.01,1024.51,0
3593,555.68,3097.96,312.52,530.76
10,8262.11,30970.3,727.72,980.61
251,9856.02,23506.39,11068.97,2334.21
27,2163.53,30416.06,2589.3,1317.86
630,15069.56,129087.32,13304.54,5005.18
5112,55905.58,253796.49,42013.09,3890.48
2169,123365.4,1018123.89,38654.05,4648.32
650,2134.64,9799.85,3708.35,230.94
5,447.31,2099.59,103.36,1152.58
3327,99124.86,312509.29,80587.29,2938.94
1366,37174.86,166029.07,32402.06,2537.08
701,29226.72,131438.88,8438.93,8717.48
3225,59384.38,81643.84,30423.33,47.38
959,395.81,1097.07,0,282.18
6762,4039.35,18544.93,2737.72,280.11
716,2655.29,15418.26,1107.66,682.38
540,438.43,438.43,0,93.53
582,479.32,2047.33,160.15,0
2052,7910.94,68377.61,5336.14,733.65
1538,405.65,2832.36,743.24,112.68
4335,64938.98,582852.57,22332.27,1790.21
419,267.14,810.9,484.55,0
516,1799.88,5724.76,1663.34,1358.01
794,642.59,1851.26,1210.37,2328.68
129,542.26,1524.33,0,83.14
2,278.86,798.03,85.73,1276.32
711,3274.28,34544.94,1465.09,332.74
12,1624.41,1622.54,0,2533.8
4028,140.55,801.39,585.64,94.05
4720,420944.12,2011901.15,345347.5,4947.83
3734,19019.2,65512.56,23427.03,597.16
682,3158.23,23712.85,814.79,0
195,5606.36,26287.35,1665.09,3450.1
1670,4489.64,28172.09,2482.23,352.04
5158,94938.68,559622.48,89573.53,1367.05
2315,8841.61,71070.78,11987.81,0
4162,1341.19,5574.04,2849.53,1296.41
1718,18029.79,67001.48,15279.95,437.85
175,13281.98,50569.6,8547.78,4580.74
3763,3890.76,26774.54,7070.2,1104.92
1487,8896.25,39776.47,3837.13,1540.63
17,1669.02,15147.84,2846.28,1637.14
90,407.6,1562.29,0,480.62
2093,4727.15,47563.45,3501.16,401.67
1373,14034.34,63891.25,14539.1,0
2585,309.24,1454.58,373.27,0
68,706.29,2623.64,2069.09,173.07
83,443.19,1149.82,70.53,47.14
39,3115.32,23804.99,1350.2,2385.19
3427,5429.38,13572.81,3826.52,24.15
791,16932.29,134419.69,15962.59,121.67
3371,28361.72,216784.63,23796.64,157.37
1390,65558.82,392610.58,38099.06,3896.57
1636,4487.15,27732.88,3928.36,1265.2
3795,28014.42,288628.07,11589.68,4921.36
913,475.22,475.22,0,0
46,1464.76,1331.08,0,2056.37
4939,7877.98,66356.8,5331.59,581
187,396.93,2094.19,599.49,0
4411,1811.86,11598.56,3856.41,71.77
39,59.07,59.07,0,47.27
2327,6693.94,46597.49,5904.55,209.2
0,46.81,399.78,374.5,23.42
460,1701.13,5158.48,548.89,860.03
1779,721.28,2492.67,580.06,46.97
4423,18653.29,91091.98,16494.1,0
4084,421.52,1445.14,92.93,118.54
898,1668.87,6342.39,1251.43,516.2
4547,1463.97,7156.42,94.86,94.09
2,161.68,370.12,0,341.41
1249,1929.08,8162.63,742.31,0
1930,113856.85,304683.82,105265.07,1336.46
3512,23268.61,124919.47,20412.94,1775.29
2480,1385.48,7252.67,882.79,0
5,694.29,695.33,0,280.99
623,1896.85,13827.27,1242.27,385.97
1239,9523.63,53068.25,1654.12,968.6
6097,7758.83,19183.65,4290.7,0
4871,78.82,1261.89,0,72.42
212,4888.73,30168.95,6257.06,1310.45
669,2019,5978.79,2386.5,3387.59
236,495.52,1611.47,0,0
15,1775.68,3215.01,0,3355.11
1928,5556.56,54428.09,10468.6,0
1482,21783.61,100761.06,16393.96,587.04
2400,6371.74,27665.29,3976.99,67.97
1412,8372.16,65263.07,0,385.58
1200,309.96,470.67,0,0
0,71.8,174.72,0,216.3
6236,21800.39,116303.78,16956.03,2878.41
667,23583.92,235745.98,8090.46,4759.97
22,71.68,239.15,115.23,96.05
3498,4003.22,18182.87,3903.89,4078
4133,1273.97,20437.48,581.06,0
3405,2501.64,8926.21,2149.45,0
1003,11547.64,53272.85,8407.24,1064.1
234,13574.23,47044.03,7406.58,4572.85
6502,25751.13,61289.68,20057.74,0
470,5601.27,14036.23,8456.24,0
728,10076.96,34626.58,3883.43,883.34
5005,181040.52,483192.29,160789.52,4731.83
869,6047.85,24662.89,4665.87,207.36
4187,47.05,236.95,0,0
1553,22.39,76.24,0,0
5713,27394.11,74737.47,21319.24,1034.84
2,141.61,381.17,0,94.6
1439,4433.23,11995.13,3569.85,23.48
187,2158.43,2672.24,2917.78,71.27
796,46.73,165.91,0,0
148,2888.83,49121.61,2290.94,144.04
5518,61449.47,379702.51,34623.93,1871.16
494,217,378.36,207.42,52.97
1112,102.35,215.43,0,24.05
3013,2491.96,13461.48,0,23.05
2894,13822.97,32245.53,29731.58,1391.58
1324,3432.51,18061.45,2915.92,472.72
1139,303.56,1198.35,0,0
0,69.06,71.36,0,254.9
1366,56.34,139.35,0,0
2244,1085.23,6229.41,230.88,222.59
51,101.44,243.18,0,0
6519,3608.6,14387.68,4093.27,0
85,271.58,1235.74,0,0
2001,23.43,242.61,62.48,164.24
107,580.98,3454.74,252.99,34.17
7,22.02,279.7,0,0
725,2419.88,11813.07,5294.91,491.95
49,2810.66,32661.31,3050.96,2366.22
1753,5978.26,13926.81,5808.81,353.36
2663,168084.3,1924640.97,114563.94,5628.36
5723,140030.47,727651.8,72974.77,1149.61
3880,22949.51,102342.43,15842.84,463.99
4810,653408.62,5630483.94,396669.39,15271.29
85,114.91,172.16,0,69.73
942,363.37,2397.6,118.02,0
1134,11025.38,62234.02,6674.39,2923
5,48.1,563.87,0,0
4413,29443.75,138216.96,25028.54,1840.31
3717,3479.87,25797.17,982.86,915.25
4406,20594.68,125839.02,14206.11,3504.06
480,2230.52,13085.6,210.11,892.41
7,2787.67,5589.97,0,0
1794,82209.74,618963.7,61164.74,741.6
609,393.56,441.15,0,0
2736,538.1,3761.85,96.21,34.4
1263,1124.78,2249,922,874.74
1636,1219.75,2998.99,687.71,0
1524,5275.38,32006.55,6021.08,925.9
343,1942.78,6601.38,1631.62,325.91
582,30441.28,167027.43,19540.13,1215.03
462,46.34,279.96,46.07,298.27
1672,879.21,2558.47,0,91.25
1020,67282.87,447975.49,50999.79,0
2320,1321.79,7096.34,973.07,142.31
3834,44516.81,346038.87,34267.26,1341.48
1660,53998.45,458415.35,8943.5,4004.64
1482,3520.66,45443.3,5973,339.87
4754,84342.33,726096.86,39414.67,45.63
4622,6761.49,39644.86,2969.77,166.5
1903,5255.67,21929.88,3808.78,1717.48
1585,2932.51,10469.19,461.58,610.77
68,66.76,191.82,0,249.95
2782,5354.14,79981.64,284.31,1447.8
867,4681.97,17049.55,6387.06,605.59
1967,20744.16,166212.87,9802.16,896.11
0,164.94,172.72,440.87,1445.18
635,16445.63,80513.06,6792.2,0
2342,1105.8,4884.06,255,0
589,856.77,1525.08,476.47,0
5766,522946.99,1973904.41,367563.2,0
1838,11563.25,90072.41,11225.66,0
3330,5562.57,161446.4,16735.41,114.84
102,551.8,1282.66,899.2,144.58
2631,486.34,1277.73,245.06,48.51
7288,161778.63,647092.92,111679.94,0
2838,28376.58,463027.85,40905.86,1910.87
1344,99295.19,1798301.07,43727.75,0
0,22.96,71.18,0,179.98
2989,855.69,2624.68,0,1999.02
3111,70.01,648,0,0
2084,68170.7,110852.55,35948.85,0
5068,12631.21,26563.33,1313.42,1169.95
1008,689.73,4039.01,342.7,0
4099,164.26,1008.02,0,0
4795,204.09,427.81,0,47.49
7434,526.75,3803.07,576.55,118.31
3459,8472.56,44857.33,6074.05,138.03
4277,3505.7,62106.18,6107.83,0
616,3270.24,39589.19,2732.99,422.08
1473,39645.83,487765.77,24023.52,0
2032,320.37,3714.47,0,236.4
713,11971.14,40515.66,10046.63,0
4379,10456.18,65322.77,7941.71,70.62
3242,8228.57,82226.87,5294.49,0
1826,6914.02,91978.58,9892.85,578.56
448,1866.4,1594.73,4286.36,746.27
932,90.78,118.07,0,0
1268,5231.6,43179.39,2309.06,0
5810,31811.65,135707.23,19785.65,1001.21
2045,3789.46,41904.53,9417.51,0
5594,114044.32,929600.27,88666.21,1134.74
1173,55881.79,585098.71,66177.85,31354.69
988,1944.15,9180.71,0,0
7,692.04,698.24,0,1626.48
1361,2626.04,16252.1,2952.36,0
6015,110516.22,575238.5,92652.56,4001.7
4082,5136.46,79884.31,1819.34,82.43
609,336.38,3924.33,338.35,178.92
287,707.09,1401.72,330.78,0
550,514.25,1642.92,95.07,0
745,20674.44,125243.11,24080.17,2519.76
3220,333.55,1508.79,47.23,179.86
484,57306.21,470092.94,22583.44,10473.57
4226,8246.88,32110.9,7828.11,47.33
1974,1253.93,5496.13,2092.69,0
0,35.13,47.77,0,129.23
7064,2744.74,9663.88,1816.24,0
1986,24568.34,135110.08,15872.6,399.5
5353,48312.76,297429.48,31295.28,137.63
4318,597071.28,2920343.95,480639.83,1148.77
1010,38839.12,198770.28,26002.88,3216.59
1441,19496.52,191838.42,10102.54,4001.2
1599,469.63,1599.26,1075.5,0
0,34.35,52.21,0,0
3293,23088.99,211066.18,29618.18,586.53
95,4412.02,39066.59,10450.63,3515.38
2653,6619.17,61076.49,0,94.52
7173,133881.86,1396631.48,279426.05,4652.57
1261,1541.61,11996.4,815,565.54
4016,9056.34,55062.97,119.91,0
445,264.24,549.46,193.85,0
2256,1037.27,5421.89,0,183.17
3831,26403.78,182363.36,17187.79,267.31
4250,55739.54,254924.66,30172.55,143.09
1334,1876.87,14650.06,576.15,522.47
4019,467732.15,2750123.45,366604.49,3025.97
217,662.26,2845.16,234.15,241.78
1081,155.51,861.6,89.04,156.99
187,391.04,5063.75,1227.75,213.25
1589,694.76,1567.85,991.95,0
0,191.39,598.8,0,874.63
5043,15798.12,57888.83,478.88,3817.68
49,89.97,742.74,0,0
1207,16223.76,44399.53,17040.79,111.79
32,553.98,13608.48,461.54,70.06
61,141.37,894.5,0,0
2957,19510.94,112238.48,20184.41,1341.57
54,456.85,1020.24,0,0
4364,11118.6,35637.94,6730.73,0
1266,3674.01,7392.59,1651.16,1497.54
6015,9972.3,37601.48,17665.32,5241.83
2634,1150.79,3406.23,1027.07,242.06
3768,11311.96,51751.56,13652.79,1463.18
19,253.77,953.39,0,1040.81
68,1048.96,3013.7,1001.97,117.95
4196,64760.04,310152.16,44971.13,375.01
5289,575971.55,6347459.71,368434.5,2351.24
674,3331.08,20340.6,3958.9,212.09
1022,22657.22,94413.39,18355.42,1328.3
5433,2170.88,14856.11,2460.24,0
4910,123852.5,716996.63,91606.63,2176.34
326,2837.86,12751.41,782.37,0
3043,478.29,4686.62,549.04,0
6460,8809.33,13360.58,6387.29,0
7,106.29,524.53,0,35.66
7,519.92,1349.62,1186.16,322.08
4698,14090.24,70964.33,13721.23,474.84
46,683.32,4417.05,4855.31,0
0,22.34,25.02,0,970.53
6020,40132.67,171486.89,30820.19,373.76
3841,29359.84,114479.36,25219.83,1285.02
4318,117.76,540.38,0,0
151,1739.65,5955.89,426.13,3165.39
2132,10867.79,143049.51,3203.53,336.82
219,102.67,188.85,0,0
4722,9505.44,27043.66,6679.16,232.07
7224,16293.49,73613.48,8809.56,537.66
187,1617.71,11142.78,46.93,645.3
6110,35804.47,344776.26,11330.03,70.25
2602,19791.22,136430.85,7772.09,4613.46
1772,2103.5,4843.05,647.14,141.91
5082,8408.75,40341.34,4255.27,96.25
2510,460.76,1257.63,0,940.41
3997,4640.21,37351.7,5580.57,92.19
7667,90781.72,555605.52,33805.09,2344.16
2992,368777.54,2772062.79,220773.13,4812.03
129,705.74,2184.43,1791.32,0
3817,108177.76,363047.37,83165.23,958.63
584,31605.27,30579.32,20134.59,1178.06
6657,31941.94,260459.32,20648.96,168.51
918,3033.14,10552.14,4210.66,2856.68
3055,151.47,151.47,0,0
4542,14444.05,108920.96,7899.69,0
6331,11538.87,1242.75,25507.43,0
3994,22709.77,91568,19484.59,3452.42
1463,3322.1,18928.58,5437.45,0
3264,3743.92,34527.32,2813.48,69.08
85,1382.13,7058.24,1605.74,215.32
2845,182547.73,503954.83,158224.2,2428.53
2763,6242.5,29218.94,3596.76,1132.14
2254,1072.95,4887.57,45.36,89.61
3744,65945.67,205729.28,54801.29,0
1465,29001.35,269214.05,22584.83,3565.92
6937,45961.58,203022.01,26898.77,187.99
319,2044.05,5069.14,1358.86,632.51
3045,3258.72,4665.4,1718.98,680.43
2758,7317.48,19987.81,6389.65,0
3323,11755.1,33350.21,13999.97,0
368,2934.96,17676.5,2217.92,0
4364,2368.71,1920.15,1144.88,23.09
4179,75872.41,577526.24,56026.05,138.11
1989,230077.18,1274838.29,203294.01,94871.49
4379,13473.34,135204.77,5186.42,288.66
377,387.99,1905.46,1000.36,0
3279,22622.5,141990.72,24431.11,4809.5
3666,48824.09,170038.75,42792.08,2685.04
3169,53919.09,254539.07,37361.85,241.44
4221,673842.68,17134394.6,147531.85,0
2860,13888.87,123004.5,9159.2,1608.01
7397,35691.35,443853.01,139396.5,1685.06
2,2629.61,1310.97,0,0
129,3451.73,11343.26,1495.71,72.58
2979,3385.52,31764.04,1902.76,71.04
2161,1375.91,7132.08,3295.98,95.25
17,433.02,3110.05,349.84,0
10,2761.41,4759.3,0,0
506,2452.48,18530.53,3218.49,0
1592,35.45,50.82,0,118.09
341,331.55,1916.22,456.5,0
1059,1208.94,2745.86,680.52,264.96
6674,22295.32,110273.16,22134.7,0
1000,11326.33,31120.83,9400.22,442.84
730,253.36,673.71,68.05,35.14
711,63955.33,366329.79,70623.89,1805.48
1144,14693.74,66819.52,17514.19,134.41
32,138.99,92.72,56.29,233.42
1962,15152.9,67040.12,11023.67,0
1120,34774.16,361930.55,0,2788.92
2475,12273.83,126492.9,12324.55,70.54
4484,106722.91,789388.1,63094.36,774.71
3335,4694.12,24131.46,3610.72,476.24
7,1376.67,3384.57,159.51,0
1787,12061.51,98085.16,7086.93,4641.66
3262,71.56,156.93,0,0
2305,435266.95,2223701.42,367763.77,17960.98
2782,84327.88,514026.88,58042.56,1506.53
7,1207.78,14025.96,0,4340.87
2273,112116.63,1079639.8,105542.79,4599.89
1872,24319.15,72248.09,20073.14,5219.7
90,1887.51,9022.84,1637.75,1279.82
2629,347363.59,1675875.95,269469.41,47.33
2597,272.8,4474.14,0,23.42
4092,1708.27,11524.73,528.06,0
3206,4451.39,28685.77,2849.2,0
12,147.1,1296.31,0,26.44
2758,2822.37,12629.49,5564.14,70.53
5664,92151.79,682533,71937.3,275.7
146,598.75,2627.73,394.21,1648.34
1886,26457.26,215675.24,9641.53,208.04
750,12542.38,26186.65,7758.9,1636.33
4080,531.21,9318.03,753.28,0
1616,1464.87,6538.8,854.24,71.32
1402,21347.91,112660.6,15586.47,834.36
58,1064.48,4195.08,0,859.61
3016,10807.29,82124.82,3836.63,2463.03
3581,4928.48,33279.61,3871.58,0
3831,3158.94,16238.14,1861.03,160.65
307,4624.66,60046.44,2356.67,140.84
15,3656.11,33893.13,3227.6,4817.93
406,210.17,2099.67,113.42,138.58
1151,5866.68,31649.15,2964.82,760.03
0,23.62,170.27,0,95.11
2,424.08,1324.11,470.63,822.4
0,133.44,472.44,0,223.85
2604,1540.35,13180.31,429.05,234.91
7855,739.26,12067.14,82.94,0
864,321.94,5472.13,54.13,0
993,2847.11,8482.96,1780.24,1780.27
4727,4083.05,23958.72,4708.24,0
1054,5614.83,7561.12,4582.16,0
15,69.29,83.6,0,377.76
4389,13310.62,67457.37,7602.53,2003.3
1049,6207.62,31403.29,6471.56,132.15
1424,630.36,1907.21,0,0
1443,2265.37,5365.58,1374.05,3287.67
83,4116.97,11846.02,0,4782.16
518,1494.42,10848.06,366.06,463.91
7560,86679.48,162323.94,55796.45,0
209,106.62,735.4,0,35.84
5102,10215.08,66633.11,11243.82,228.69
1721,128947.14,514266.58,97537.82,4174.02
56,71.22,450.74,0,0
51,1249.04,4600.44,315.73,857.19
3004,122909.92,1403828.21,70517.99,3353.55
475,7329.2,39815.67,5374.01,1761.44
200,164.76,809.9,163.96,47.92
1110,1112.3,6299.28,0,45.94
2115,53023.14,207585.13,39375.89,1411.23
239,149.53,554.77,0,44.05
1514,8673.39,152593.42,12699.45,344.48
200,7994.34,54769.75,7655.48,2949.69
316,18976.61,288261.37,3517.12,3014.63
876,8202.68,26317.59,7611.92,690.35
0,70.83,129.85,212.96,118.26
5813,8232.61,23257.77,7880.24,211.26
1784,25963.31,122415.96,18966.18,221.24
37,909.79,2372.91,691.61,0
5095,4081.36,28007.15,1201.35,711.06
1563,9832.62,53134.46,6706.31,140.73
3795,14292.99,87941.28,11846.59,234.38
5776,46373.9,266895.86,35343.04,7583.91
3980,13228.4,113595.32,10343.65,0
1344,27010.68,185209.6,22328.83,694.09
735,485.32,2201.85,326.58,0
947,1944,9620.52,417.28,276.28
2295,551.51,3588.88,274.88,0
3013,5329.73,89976.22,0,0
818,3190.14,44765.15,497.82,1689.89
1711,4855.06,82489.03,0,0
475,7382.34,29733.19,10141.84,1108.81
6088,6862.68,26510.76,8498.79,0
1762,43877.11,190668.97,16904.42,4319.94
1538,16365.54,100399.84,17357.52,2006.67
3371,42603.73,159332.97,23604.31,5909.23
1643,30986.71,232835.15,21543.87,968.25
540,10862.74,42733.81,6455.83,601.83
3323,2175.37,38286.5,4023.3,0
1526,4658.11,25042.1,2476.19,512.28
567,8871.82,41922.52,10032.74,45.72
4467,4829.06,15724,346.26,0
5099,5467.01,12937.72,4352.92,268.24
2904,7428.75,26110.09,7401.77,72.13
2420,1341.27,5040.81,1048.34,1412.79
3413,245113.73,1592310.7,172112.78,971.95
1777,1678.8,29022.7,1295.4,188.22
4442,62041.87,272349.62,30841.32,0
6178,693.34,2426.56,779,507.02
404,23638.27,307629.47,17683.64,419.66
1475,3478.17,24727,2671.89,1008.98
0,23.02,23.02,0,23.1
44,309.68,1175.15,107.09,144.92
5350,128993.19,706823.55,102432.43,1736.05
1132,1041.38,3682.29,201.41,200.89
1380,14863.16,217622.85,0,1448.44
248,282.78,666.97,534.28,23.74
2412,6742.47,55185.74,10364.8,188.11
5087,256313.36,2963101.93,113053.93,2630.28
5788,38063.54,186355.69,25602.98,89.23
0,400.72,9019.95,1273.95,304.51
3508,604506.77,3051088.26,318180.11,3820.08
5618,337462.35,4383346.38,127226.91,682.07
124,321.05,4145.98,0,0
253,510.02,795.94,227.43,93.05
54,46.98,46.98,0,46.88
5635,16196.75,110692.34,13876.54,458.62
2933,4014.91,8605.32,0,0
1207,1724.62,5149.58,1201.9,0
1843,4514.63,16252.56,2380.33,179.9
482,4455.89,25718.51,2957.94,515.38
1918,1276.16,5583.65,70.07,46.12
110,796.64,7564.23,390.18,0
29,47.9,815.81,71.8,0
4571,3107.17,21299.97,1241.52,1176.74
2152,7955.58,54250.71,8077.85,3207.72
49,2431.44,4195.55,1334.92,3597.61
316,9439.16,45148.85,6075.2,0
555,9428.65,103129.49,1500.26,345.46
392,2275.71,10809.4,1164.89,0
5297,52406.18,158740.83,37237.98,1700.46
41,83.32,559.36,0,0
2,166.03,490.5,308.34,71.43
185,9326.23,72556.26,5768.58,1270.35
562,5179.42,38347.82,2550.48,1628.53
0,47.3,189.22,100.52,0
1215,941.42,3305.87,0,925.65
195,303.18,1158.92,0,116.62
1295,679.67,1985.56,114.5,0
4026,1506.28,4369.41,2551.63,217.05
2441,15081.47,109454.83,9254.28,91.12
808,427.4,1463.32,708.3,141.45
3291,2317.03,13634.6,46.05,0
2295,652.4,873.31,351.23,0
1986,2380.59,6511.53,1948.94,2462.13
209,552.98,2577.41,257.37,0
3045,22979.23,120146.75,20481.12,514.52
4121,78424.71,280913.75,89549.74,91.83
5199,2608.93,1953.69,3573.88,1216.66
1538,316.93,1958,279.36,132.98
158,4334.74,15415.05,4186.65,137.77
51,1440.4,2632.74,0,1679.4
706,328.82,281.76,46.9,812.01
643,2402.7,14178.98,1620.31,23.79
467,3200.82,10971.12,1603.42,391.62
803,25496.75,198724.09,25401.01,2010.57
1285,73362.77,273210.39,57127.28,4503.95
4583,1887.45,9116.54,4946.41,47.32
1049,470.5,612.21,146.5,47.49
12,1421.11,8321.1,2604.09,236.52
4167,35231.1,225168.55,25473.07,3793.19
2592,2501.81,18949.75,2099.01,46.95
845,3702.38,13094.89,6689.74,0
4922,2877.29,6836.35,2931.17,5667.7
3086,10243.79,61057.86,4572.37,137.35
1857,20600.96,222759.24,3113.64,1653.3
1984,74361.52,234680.08,48160.24,1076.63
1826,6089.91,69766.11,2690.73,0
209,1984.35,13012.3,1515.05,596.08
674,289.58,2116.22,300.7,0
3731,68149.74,467424.82,56494.28,5098.65
1706,95395.51,344716.25,63312.09,2168.96
696,1116.4,5958.63,1678.12,401.89
3654,4563.84,23112.51,3190.2,0
4471,1480.12,2465.13,1091.87,232.29
2736,225257.32,2950993.55,123631.62,4531.36
7373,3167.22,10642.85,60672.69,190.54
3685,2463.97,12562.17,2879.2,126.57
2597,32647.02,230805.08,6107.21,331.59
2590,5859.92,21398.61,5039.28,1955.89
1658,1785.31,4826.48,1376.57,215.32
1129,1859.35,11108.24,662.17,183.33
1261,379.92,1494.54,0,0
389,320.4,858.87,294.2,92.16
166,2856.69,7534.93,1133.1,1093.07
136,5497.65,20993.9,5259.83,2197.48
6976,179734.59,1015564.17,124856.08,1323.27
2101,18194.35,124917.5,22269.36,285.64
0,46.95,307.54,93.9,141.47
5,1381.04,1381.04,0,1493.51
1366,14869.48,30754.93,15062.07,190.48
273,420.25,1498.8,376.69,326.23
5036,4658.67,18186.58,4405.6,0
1611,17710.67,151116.97,10715.32,436.77
1516,4349.74,49235.89,5971.6,92.38
930,4606.84,18164.19,3017.07,0
3486,1502.33,5177.92,617.49,0
1190,230.34,1227.93,342.18,0
4367,8540.07,56527.22,4265.28,115.15
161,9019.92,53456.88,15456.96,4361.92
2161,3938.47,29503.05,0,0
5107,3804.59,23875.88,4125.57,117.92
7083,135032.5,356643.63,97405.35,459.29
61,695.47,2767.99,0,0
3712,14920.34,92426.41,15373.75,1515.27
1504,6904.89,51974.4,2785.87,1759.01
3225,376254.9,4004632.22,247740.03,2392.74
2517,442.45,4474.13,314.42,0
2062,634.91,2240.69,315.73,46.17
3649,1173.5,2461.21,0,2334.39
1176,73768.42,218364.01,68365.21,3747.94
1972,179838.45,937159.43,148810.9,0
4725,1452.65,12662.5,1807.95,0
4131,78976.51,857322.39,30327.25,872.41
944,950.27,11012.67,124.76,0
6575,226,1157.69,934.85,107.99
901,18715.43,106961.83,5982.73,2544.31
282,945.85,9746.11,0,957.35
5479,4247.63,19037.76,2860.96,503.74
2225,1246.04,3615.67,0,1398.39
6502,79297.5,1014582.59,7615.12,2272.59
153,4785.97,21420.18,14659.79,0
5,94.15,230.74,0,112.12
134,18728.05,331921.65,16846.26,2660.58
32,409.11,1344.2,334.86,458.71
2071,57312,359287.78,44356.86,0
46,4475.12,5779.55,3942.06,2722.74
5491,12701.06,84282.08,18944.95,455.52
41,793.95,1854.35,301.79,162.14
380,401.81,1257.72,275.78,0
1419,914.52,6901.08,4518.7,446.17
187,5717.68,32458.18,0,0
2517,42670.45,192227.12,73149.31,456
570,2610.01,13504.56,3686.55,0
414,9020.93,74867.12,3898.15,3477.01
3992,32533.2,175271.88,22705.36,18365.15
1504,14527.75,76884.14,20783.99,1153.08
4080,1943.32,15498.52,265.69,0
961,451.18,2009.78,1274.19,313.26
17,2325.76,23319.1,1838.78,3428.92
2602,4150,6332.84,0,0
0,51.69,72.84,0,611.2
2685,193727.14,558011.37,122699.6,4855.74
1156,7467.87,30338.05,5557.33,470.65
17,1271.22,4137.32,689.09,0
34,2054.39,9168.06,3081.24,2012.31
2235,1184.37,4644.79,283.55,0
1052,257.54,784.58,161.09,70.75
2466,113192.21,867646.64,73942.43,0
618,2554.53,15072.86,838.69,453.62
3736,1276.98,4408.73,609.86,120.08
4347,31636.69,180031.08,17677.84,1757.63
3393,8056.66,22050.4,4065.99,531.59
645,687.43,2935.29,0,232.2
6662,24222.56,166565.7,26234.79,0
0,6833.24,89612.21,0,0
2415,17373.24,66550.48,13970.5,1928.62
180,185.5,185.5,0,0
5467,235.61,1728.58,0,0
22,1550.93,3477.54,1489.51,237.28
41,92.05,604.97,0,0
2368,311.96,970.65,144.62,168.98
864,718.21,5067.2,516.03,0
1139,4003.31,21781.2,2637.73,1176.66
2127,22.46,68.52,0,45.61
1714,1805.95,22567.47,2308.18,1392.58
119,5702.77,50365.27,10371.78,0
